sale_id,customer_name,email,product,region,quantity,unit_price,sale_date
332,Brandon Hernandez DDS,andersonmelvin@example.net,Router,Ibadan,7,306,2024-07-09
333,Michele Morgan,washingtonkelly@example.net,Router,Ibadan,5,3246,2025-04-12
334,James Marquez DVM,diazbrandon@example.com,Tablet,Abuja,8,3944,2026-05-22
335,Robert Robles,maryweaver@example.org,Keyboard,Abuja,1,2878,2025-03-24
336,Debbie Howell,gcervantes@example.org,Printer,Ibadan,3,2393,2026-06-15
337,Alan Randall,escobarjohnathan@example.net,Router,Kano,5,3133,2026-06-19
338,Amanda Mora,rodney60@example.org,Keyboard,Kano,6,3378,2025-05-22
339,Wyatt Mcgee,qcochran@example.net,Laptop,Abuja,7,164,2025-03-04
340,Christopher Bautista,annareed@example.org,Tablet,Ibadan,8,1785,2024-09-12
341,Teresa Phillips,howardbrent@example.org,Laptop,Lagos,7,3176,2026-01-08
342,Omar Mathews,meyeralicia@example.org,Tablet,Lagos,7,3853,2025-11-06
343,Lori Beck,spage@example.net,Keyboard,Ibadan,7,636,2024-12-24
344,William Villa,jonathan47@example.net,Phone,Abuja,1,3696,2025-10-11
345,Mrs. Samantha Aguilar,ashley07@example.com,Phone,Ibadan,1,3389,2026-01-14
346,Dawn Wallace,spencer18@example.com,Mouse,Ibadan,1,3011,2025-03-06
347,Kristen Blake,vtaylor@example.net,Printer,Abuja,6,3163,2026-04-25
348,Edward Hart,jennifer01@example.com,Laptop,Lagos,10,4258,2024-08-01
349,Aaron Long,jodicampbell@example.com,Printer,Ibadan,7,632,2025-08-22
350,Dennis Rodriguez,fitzgeraldbrett@example.org,Router,Kano,5,3810,2025-01-29
351,Karen Bradford,ybrewer@example.com,Keyboard,Port Harcourt,8,1717,2024-08-11
352,Rachel Logan,nperez@example.com,Tablet,Abuja,8,2133,2024-08-23
353,Sarah Reeves,thomasamber@example.net,Keyboard,Lagos,8,2862,2026-02-01
354,John Banks,housejoseph@example.org,Phone,Lagos,4,1477,2026-01-13
355,Elizabeth Lewis,ajenkins@example.org,Phone,Lagos,1,3471,2025-10-29
356,Barry Miller,bensonisabel@example.com,Phone,Lagos,10,2142,2025-01-31
357,Brandon Arroyo,jwebster@example.com,Keyboard,Kano,8,1116,2025-02-27
358,William Bell,nathaniel23@example.org,Router,Port Harcourt,6,3382,2025-06-27
359,Michael Jackson,elliottjennifer@example.net,Router,Lagos,4,363,2024-08-27
360,Ashley Gutierrez,kelly73@example.net,Mouse,Ibadan,6,2751,2025-07-06
361,Alyssa Brown,johnhayden@example.org,Phone,Abuja,6,2902,2026-01-11
362,Susan Proctor,duncanrodney@example.com,Keyboard,Lagos,10,325,2025-01-09
363,Jennifer Ellis,schultzmichael@example.com,Phone,Port Harcourt,2,2494,2025-06-11
364,Jake Morris,gcampbell@example.com,Tablet,Port Harcourt,5,410,2025-07-07
365,Misty Gonzales,fallen@example.org,Router,Abuja,7,4321,2024-12-12
366,Ricky Mcdaniel,lwilliams@example.org,Keyboard,Port Harcourt,6,2687,2024-07-21
367,Bradley Allison,troygonzales@example.org,Router,Ibadan,6,1880,2024-07-15
368,Christopher Perez,rstone@example.org,Router,Lagos,4,1088,2024-09-19
369,Michael Hancock,scottcarly@example.com,Phone,Port Harcourt,2,965,2026-02-18
370,Randy Smith,,Keyboard,Lagos,2,3914,2025-02-08
371,Ashley Thomas,jenkinsdeborah@example.net,Tablet,Kano,3,2514,2024-07-11
372,James Logan Jr.,tgarcia@example.org,Mouse,Ibadan,3,1245,2025-08-13
373,Jeffrey Warren,charles02@example.net,Phone,Ibadan,2,2157,2025-04-21
374,Matthew Trujillo,travisdaniel@example.net,Router,Abuja,2,258,2025-01-05
375,Shane Robinson,linda30@example.com,Phone,Kano,2,4441,2025-08-26
376,Sarah Davis,swansonvictoria@example.net,Tablet,Ibadan,5,2773,2025-02-21
377,Sarah Smith,joanne30@example.net,Router,Port Harcourt,10,1954,2025-01-16
378,Jessica Whitney,dianefrazier@example.net,Printer,Lagos,4,301,2025-01-18
379,Sara Williamson,lawrence14@example.net,Phone,Lagos,5,3432,2025-07-30
380,Caitlyn Ball,ksingh@example.org,Printer,Kano,2,522,2024-08-03
381,Kayla Watson,kim72@example.net,Phone,Lagos,7,3878,2025-11-26
382,Amanda Chandler,marchernandez@example.org,Printer,Kano,8,4059,2026-02-14
383,Juan Thomas,qyoung@example.org,Laptop,Ibadan,9,881,2025-11-26
384,Nicholas Potter,anthony31@example.org,Mouse,Abuja,4,3594,2025-08-24
385,Scott Owens,qstanton@example.com,Phone,Abuja,9,4693,2025-09-22
386,Lisa Moore,breannavincent@example.net,Laptop,Lagos,3,2699,2026-04-30
387,Brian Bradley,jasonmorgan@example.net,Mouse,Abuja,4,4916,2025-12-17
388,Mr. Christian Livingston,racheljackson@example.net,Monitor,Abuja,7,4905,2026-06-18
389,Alyssa Hudson,gibsonamanda@example.net,Mouse,Abuja,10,608,2026-06-13
390,Brittany Cardenas,charles77@example.net,Mouse,Kano,4,3845,2026-03-14
391,Andrea Turner,danielleriggs@example.org,Mouse,Ibadan,10,4281,2025-03-22
392,Sabrina Cruz,reneetapia@example.com,Monitor,Ibadan,1,3937,2026-04-27
393,Gabriel Parker,mcampbell@example.com,Mouse,Port Harcourt,9,2256,2025-09-12
394,Amanda Gomez,howardmark@example.com,Monitor,Ibadan,7,115,2025-09-27
395,David Haney,davidvance@example.net,Router,Kano,4,873,2025-03-12
396,Samantha Gay,fsandoval@example.org,Printer,Lagos,5,2149,2024-07-12
397,Monica Bradshaw,kingjessica@example.net,Monitor,Lagos,10,620,2025-09-20
398,John Cunningham,anash@example.org,Router,Lagos,10,2603,2025-08-19
399,Evelyn Hall,matthewgibson@example.org,Keyboard,Ibadan,5,1481,2025-02-19
400,Veronica Jones,fernando93@example.net,Monitor,Port Harcourt,5,1835,2026-04-05
401,Tracy Robinson MD,timothydavis@example.net,Keyboard,Abuja,7,3789,2025-03-10
402,Rebekah Estes,vwarren@example.net,Monitor,Abuja,1,727,2025-07-31
403,Jermaine Salazar,lindawelch@example.net,Router,Port Harcourt,10,3873,2025-06-17
404,Christopher Williams,christopher90@example.org,Monitor,Port Harcourt,10,3239,2026-03-26
405,Tony Robertson,anthonyjefferson@example.net,Mouse,Abuja,3,755,2025-02-26
406,Michael Miller,jenningsmiranda@example.com,Tablet,Ibadan,2,3646,2024-08-26
407,Cory Jones,teresa60@example.org,Tablet,Lagos,6,1283,2025-10-21
408,Richard Little,hernandezdiana@example.org,Laptop,Port Harcourt,8,2917,2025-05-09
409,Clinton Stewart,vgill@example.org,Monitor,Kano,4,316,2026-06-20
410,Daniel Mills,harveyjames@example.org,Keyboard,Kano,7,4490,2025-03-06
411,Austin Hale,tinaanderson@example.net,Mouse,Port Harcourt,7,2412,2025-12-09
412,Jody Anderson,shannonwilliams@example.net,Monitor,Kano,5,2571,2024-08-28
413,Laurie Bradley,sarah04@example.net,Printer,Kano,8,4356,2025-10-01
414,Heather Chapman,gregoryroy@example.com,Tablet,Port Harcourt,1,930,2026-01-12
415,Jessica Wright,ryanrobertson@example.com,Keyboard,Port Harcourt,7,4840,2025-09-10
416,Michael Rivera,qreyes@example.org,Printer,Kano,6,3602,2025-09-14
417,Elizabeth Ashley,lauren14@example.com,Printer,Lagos,6,1662,2025-12-02
418,James Hall,webbdaniel@example.org,Phone,Lagos,3,4538,2026-03-21
419,Jeffrey Martin,michaelnunez@example.net,Tablet,Kano,5,4877,2025-01-29
420,Anne Carlson,carl36@example.com,Router,Ibadan,10,1895,2025-11-01
421,Sarah Duran,vaughnkristie@example.org,Printer,Port Harcourt,9,1042,2025-03-16
422,Michael Williams,davidward@example.com,Mouse,Port Harcourt,10,4111,2026-01-17
423,Jennifer Moody,brandonjohnson@example.com,Mouse,Port Harcourt,8,4375,2024-08-20
424,Steve Sullivan,sharon01@example.net,Mouse,Ibadan,10,549,2025-12-13
425,Jeffrey Soto,joshua81@example.net,Phone,Lagos,4,2677,2025-01-08
426,Laura Graham,banksjamie@example.com,Printer,Kano,6,2061,2025-08-30
427,Emily Casey,zortiz@example.com,Tablet,Port Harcourt,1,747,2026-01-26
428,Karen Lara,ecook@example.org,Router,Ibadan,10,1135,2025-11-18
429,Christopher Myers,hannaharcher@example.com,Keyboard,Port Harcourt,9,2766,2024-08-23
430,Nicole Martin,richardsoncarolyn@example.org,Keyboard,Port Harcourt,7,2466,2025-12-12
431,Erica Huber,jonathan62@example.com,Tablet,Kano,5,2089,2025-01-02
432,Jacqueline Hines,johnstewart@example.org,Monitor,Port Harcourt,8,2282,2026-04-01
433,Lisa James,aliciadyer@example.com,Laptop,Abuja,8,4171,2024-07-15
434,Edward Diaz,conleymichael@example.net,Phone,Port Harcourt,9,3508,2025-12-25
435,Sabrina Anderson,jcain@example.com,Printer,Ibadan,8,4111,2026-06-19
436,Jonathan Arroyo,samantha20@example.com,Laptop,Abuja,3,3783,2024-09-07
437,Alexander Henderson,julie33@example.net,Phone,Lagos,1,4821,2025-02-11
438,Daniel Thomas,brownbrittney@example.org,Laptop,Port Harcourt,5,3832,2024-07-19
439,Kristen Edwards,aguilarbrittany@example.net,Keyboard,Port Harcourt,4,1962,2026-04-10
440,Samantha Moore,cantrellkenneth@example.org,Monitor,Port Harcourt,9,4125,2026-03-06
441,Dana Taylor,tylerchapman@example.com,Laptop,Port Harcourt,9,2609,2025-08-03
442,Miss Ashley Long,brian13@example.com,Keyboard,Abuja,4,4381,2026-02-25
443,Jason Sosa,aroberson@example.net,Laptop,Ibadan,9,3544,2026-04-29
444,Glen White,robert06@example.org,Laptop,Lagos,6,138,2025-11-08
445,Heather Booth,ptran@example.net,Laptop,Port Harcourt,6,3759,2024-12-19
446,Charles Hamilton,zhowell@example.com,Printer,Kano,1,2628,2024-09-27
447,Scott Bradley,andersoncatherine@example.org,Mouse,Kano,5,4257,2026-02-22
448,Donald Peterson,marshallcarol@example.org,Mouse,Kano,9,2575,2024-12-11
449,Jeffrey Hunter,ylarson@example.com,Keyboard,Kano,4,433,2024-10-08
450,Stacey Jones,nelsonjoy@example.org,Monitor,Port Harcourt,5,2646,2024-08-26
451,Laura Reyes,scott79@example.com,Monitor,Lagos,5,3673,2025-08-02
452,Justin Wright,tweaver@example.org,Monitor,Lagos,6,3389,2026-03-05
453,Christine Chapman,elizabethdiaz@example.com,Mouse,Abuja,10,2009,2025-12-29
454,Stephen Thompson,jordanstephen@example.com,Monitor,Lagos,1,2230,2025-12-18
455,Amber Beck,xhoffman@example.net,Printer,Lagos,7,3051,2025-06-17
456,Ryan Perkins,taylorsandra@example.net,Mouse,Port Harcourt,2,134,2025-12-18
457,Anne Wood,stonejesse@example.com,Keyboard,Abuja,2,707,2026-02-10
458,Deborah Fitzgerald,ehill@example.net,Router,Lagos,5,897,2026-03-03
459,Emily Hamilton,francis66@example.com,Monitor,Abuja,9,518,2025-05-24
460,Charles Sandoval,grantamanda@example.com,Monitor,Abuja,9,767,2025-08-10
461,Angela Johnson,michaelzamora@example.com,Monitor,Lagos,5,2301,2024-09-21
462,Carlos Watkins,jessicasweeney@example.com,Phone,Lagos,2,2288,2025-04-19
463,Micheal Rivas,mcgeeerica@example.net,Tablet,Port Harcourt,10,1659,2025-05-10
464,Sarah Hernandez,lisataylor@example.com,Keyboard,Ibadan,5,975,2024-10-30
465,Janet Frank,yware@example.net,Mouse,Lagos,9,3445,2025-02-22
466,Kenneth Fisher,nthompson@example.com,Tablet,Lagos,1,150,2025-11-16
467,Sydney Robertson,toddwood@example.org,Router,Lagos,2,4842,2025-10-05
468,Carly Dickerson,triciarodriguez@example.net,Phone,Ibadan,3,292,2026-04-03
469,Brian Hall,jennifer61@example.net,Phone,Kano,6,2029,2025-01-19
470,Tina Turner,alexis56@example.net,Keyboard,Lagos,9,2537,2024-11-20
471,Peter Vaughn,,Keyboard,Ibadan,5,3892,2026-05-25
472,Stephen Nguyen,stevensmith@example.org,Mouse,Abuja,6,3010,2025-04-18
473,Monica Sanders,sfuller@example.org,Laptop,Kano,4,2055,2025-12-26
474,Patrick Smith,whitneyandrew@example.org,Tablet,Port Harcourt,6,3008,2024-11-21
475,Ashley Davidson,elizabeth59@example.net,Laptop,Lagos,4,989,2025-11-08
476,George Ray,peterberry@example.org,Tablet,Lagos,10,1363,2025-11-22
477,John Arnold,royvazquez@example.org,Tablet,Ibadan,3,1848,2024-10-02
478,Scott Conner,nparsons@example.com,Router,Ibadan,8,2683,2024-09-29
479,Brittney Martinez,virginia31@example.com,Tablet,Ibadan,1,709,2025-07-03
480,Kenneth Jones,matthew57@example.org,Phone,Ibadan,9,3706,2026-05-12
481,Robin Stevens,kim46@example.org,Printer,Kano,7,2167,2026-05-24
482,Raymond Bauer,jonesmarvin@example.com,Printer,Ibadan,7,2158,2025-03-11
483,Thomas Clark,briannabanks@example.com,Mouse,Ibadan,3,4505,2025-02-27
484,Joshua Ponce,jonathanhernandez@example.org,Monitor,Kano,6,2633,2026-04-27
485,Susan James,marywebb@example.net,Phone,Lagos,8,2251,2026-03-26
486,Nicole Lewis,scott66@example.net,Monitor,Lagos,10,459,2025-02-10
487,William Rodriguez,davidandrea@example.net,Tablet,Kano,9,1167,2024-08-09
488,Heather Mack,garyhardy@example.com,Mouse,Lagos,9,2085,2026-03-03
489,Kelly Wilson,mayjennifer@example.net,Monitor,Ibadan,4,256,2025-09-07
490,Samantha Smith,patricklee@example.net,Laptop,Ibadan,9,763,2025-03-02
491,Victor Ryan,christopherwhite@example.org,Tablet,Kano,2,1488,2025-08-22
492,Beth Sullivan,jonesmichelle@example.org,Mouse,Lagos,10,2790,2025-06-28
493,Lisa Perez,gmartin@example.net,Router,Kano,5,1861,2025-05-05
494,Heather Walker MD,tony68@example.org,Router,Lagos,4,4228,2024-08-21
495,Andre Miller,coxhannah@example.net,Monitor,Kano,2,3371,2026-03-24
496,Heather Moore,frose@example.com,Phone,Abuja,9,4209,2026-04-14
497,Aaron Shaffer,vpeterson@example.com,Router,Port Harcourt,6,2012,2025-07-28
498,David Martinez,beanjennifer@example.org,Router,Port Harcourt,8,2222,2025-03-12
499,Holly Chambers,ymarshall@example.com,Keyboard,Kano,10,902,2025-12-31
500,Anthony Morrison,raydebra@example.org,Printer,Kano,3,3153,2026-01-07
501,Nathan Pearson,johnbishop@example.com,Monitor,Port Harcourt,5,3372,2026-01-03
502,Denise Golden,rchen@example.net,Printer,Lagos,10,4766,2026-04-17
503,Sandra Casey,mcole@example.org,Tablet,Port Harcourt,2,2752,2024-12-20
504,Jennifer Reynolds,zshelton@example.org,Laptop,Abuja,8,3843,2025-12-17
505,Nicholas Serrano,arroyogary@example.com,Router,Kano,6,4622,2025-07-16
506,William Daniel,tracykey@example.net,Phone,Abuja,1,2918,2024-09-03
507,Robert Moses,fhanson@example.org,Keyboard,Kano,8,3984,2025-06-20
508,Timothy Dennis,daryl61@example.com,Mouse,Abuja,5,734,2025-01-19
509,Eric Hopkins,andrestanley@example.org,Router,Lagos,8,2768,2024-11-22
510,Tim Whitney,fernandezalexandria@example.net,Printer,Kano,7,215,2024-12-19
511,Amy Camacho,baldwinrobert@example.com,Laptop,Kano,10,1468,2024-06-30
512,Seth Kaiser,greenfrank@example.com,Router,Abuja,1,4085,2025-11-23
513,Nicole King,opope@example.net,Tablet,Kano,4,1337,2025-08-04
514,Tracy Davis,twalker@example.org,Mouse,Kano,8,3213,2025-11-30
515,Kenneth Sims,erice@example.org,Printer,Lagos,9,3857,2024-08-17
516,Mark Bolton,joshuaramos@example.com,Keyboard,Ibadan,8,2743,2026-01-17
517,Tracy Tate,xgordon@example.org,Mouse,Port Harcourt,10,2150,2024-09-17
518,Tyler Brown,johnsonsharon@example.org,Monitor,Lagos,7,3798,2025-03-19
519,Nancy Vega,elizabeth56@example.net,Printer,Kano,5,2337,2026-02-23
520,Brandon Hunter,schneiderdonna@example.net,Router,Abuja,5,335,2025-11-16
521,Renee Johnson,brian67@example.net,Monitor,Abuja,3,3503,2025-03-23
522,Michael Luna,natalie16@example.org,Mouse,Lagos,7,3215,2025-10-08
523,Daniel Alvarado,cmedina@example.net,Mouse,Port Harcourt,3,4430,2024-10-29
524,Jacqueline House,heidi10@example.org,Laptop,Port Harcourt,6,3154,2025-07-26
525,Jessica Davis MD,castillopatricia@example.com,Phone,Lagos,4,3574,2026-03-10
526,Erin Schaefer,michael43@example.com,Keyboard,Port Harcourt,3,3523,2024-09-25
527,Susan Bell,eyoung@example.com,Router,Kano,6,1212,2025-02-14
528,Heather Shepard,tsullivan@example.com,Keyboard,Kano,9,3573,2025-08-01
529,Linda Wilson,michael63@example.org,Keyboard,Lagos,1,1005,2026-06-21
530,Jonathan Brown,traceybrown@example.com,Printer,Abuja,1,2868,2026-01-19
531,Michael Houston,zevans@example.org,Printer,Abuja,2,4137,2026-05-14
532,Stephanie Callahan,wallsholly@example.net,Tablet,Lagos,1,3345,2026-03-06
533,Jesse Atkins,hannah04@example.net,Keyboard,Kano,2,2846,2025-10-11
534,Kevin Brown,oconnorjoseph@example.com,Printer,Abuja,3,4293,2026-01-18
535,Mary Ortiz,michelle97@example.org,Router,Port Harcourt,5,4337,2025-06-04
536,Jeremy Alvarado,elee@example.org,Tablet,Ibadan,3,1764,2024-10-09
537,Kimberly Snow,claylaura@example.net,Keyboard,Kano,4,2851,2025-09-20
538,Rachel Gardner,nancyparsons@example.org,Router,Lagos,10,186,2025-05-19
539,Sarah Richards,zachary28@example.org,Printer,Kano,3,404,2024-09-28
540,Daniel Miller,uclark@example.org,Monitor,Abuja,6,4724,2025-01-04
541,Kimberly Rojas,wheelermichael@example.net,Mouse,Lagos,8,1416,2025-12-24
542,Jenna Owen,thomasmichael@example.net,Monitor,Lagos,7,2985,2026-04-07
543,Jamie Adams,kelleyperry@example.com,Laptop,Ibadan,5,3533,2024-07-13
544,Courtney Cooper,thomassteven@example.net,Tablet,Kano,4,1802,2025-03-29
545,Mary Frank,lwilkinson@example.org,Phone,Abuja,5,2399,2025-06-12
546,Charles Mcgee,greenmichelle@example.com,Mouse,Kano,1,706,2026-02-16
547,William Reyes,holmesamber@example.com,Laptop,Lagos,7,2910,2025-06-05
548,Norma Willis,wilsonrenee@example.org,Laptop,Kano,3,2983,2024-08-30
549,Rodney Tran,josewagner@example.com,Printer,Abuja,4,2768,2025-11-05
550,Samantha Jimenez,johnanderson@example.org,Keyboard,Kano,9,3928,2025-10-09
551,Peggy Foster,lisa08@example.net,Laptop,Abuja,8,2953,2024-10-31
552,Cole Vasquez,,Phone,Lagos,9,1640,2026-02-21
553,Nicole Kim,marymolina@example.net,Phone,Port Harcourt,6,3838,2026-05-18
554,Anita Davis,joseph19@example.net,Laptop,Kano,6,3546,2025-12-29
555,Melissa Ortiz,rachelgonzales@example.org,Laptop,Abuja,9,794,2025-02-03
556,Ryan Schwartz,ysullivan@example.net,Monitor,Ibadan,6,4602,2024-10-27
557,Gerald Collins,david25@example.org,Router,Ibadan,5,2985,2025-08-18
558,Cheryl Estes,herbertmitchell@example.org,Keyboard,Port Harcourt,9,2853,2025-01-21
559,Drew Mitchell,richardrodriguez@example.net,Mouse,Abuja,10,3631,2025-05-05
560,Mr. Joseph Clayton,wcoffey@example.org,Keyboard,Abuja,7,3544,2024-12-18
561,James Li,moorejames@example.net,Router,Abuja,4,167,2024-08-13
562,Teresa Miller,heatherbrown@example.com,Mouse,Port Harcourt,2,2912,2026-05-04
563,Sean Young,larsenhaley@example.net,Phone,Abuja,3,1827,2025-11-29
564,Marvin Orr,palmerjoshua@example.org,Printer,Ibadan,1,1146,2026-02-07
565,Carrie Singh,scott86@example.org,Tablet,Ibadan,2,3889,2025-10-02
566,Brian Wells,aingram@example.net,Monitor,Port Harcourt,5,2720,2025-09-07
567,Leon Cook,meyerkathryn@example.org,Laptop,Ibadan,5,3645,2025-08-12
568,Mrs. Kristin Ho,terriperez@example.com,Printer,Ibadan,9,1861,2026-03-01
569,Brittany Herrera,ocarrillo@example.net,Tablet,Abuja,10,281,2026-03-16
570,Carl Bishop,wbennett@example.com,Keyboard,Port Harcourt,8,1301,2025-11-16
571,Keith Ponce,johnortega@example.com,Monitor,Kano,7,1874,2024-07-29
572,William Charles,dbradley@example.org,Keyboard,Abuja,6,2822,2025-09-03
573,Kevin Oconnor,andersonstephanie@example.org,Keyboard,Ibadan,2,2092,2026-04-18
574,Jerry Edwards,yjenkins@example.net,Phone,Abuja,5,2165,2024-09-09
575,Travis Wagner,diazjoshua@example.com,Monitor,Kano,3,3349,2026-04-19
576,Kristen Roberts,brownmariah@example.net,Mouse,Lagos,3,1349,2026-01-17
577,Leslie Saunders,cruzbrian@example.com,Printer,Lagos,8,3275,2025-06-13
578,Timothy Berry,vcook@example.net,Router,Port Harcourt,7,4500,2024-07-19
579,Jessica Rodgers,pchavez@example.com,Phone,Abuja,9,1378,2025-06-28
580,Brett Hatfield,victor62@example.com,Monitor,Abuja,4,3090,2025-09-09
581,Kenneth Wilson,everettdaniel@example.net,Mouse,Ibadan,5,3100,2024-07-09
582,Victoria Jennings,jennifer06@example.net,Tablet,Lagos,7,4633,2026-01-10
583,Teresa Wilson,butlerkrystal@example.net,Router,Ibadan,7,722,2025-07-03
584,Megan Dawson,torresmegan@example.net,Router,Kano,2,769,2025-04-19
585,Bradley Spears,angelamcdonald@example.net,Router,Port Harcourt,6,4643,2025-09-22
586,Richard Cole,pricesuzanne@example.net,Tablet,Abuja,1,488,2024-08-31
587,Andrew Wong,hernandezkevin@example.org,Printer,Ibadan,4,4891,2025-06-25
588,Julian Yates,alexandria65@example.org,Router,Lagos,8,943,2026-02-04
589,Elijah Price,meyerjoseph@example.org,Laptop,Ibadan,2,3565,2026-03-14
590,Steven Blanchard,karenhill@example.com,Keyboard,Abuja,5,581,2026-06-21
591,Thomas Foley,garzaashley@example.org,Phone,Abuja,10,4044,2024-09-27
592,James Gonzales,leeford@example.com,Router,Ibadan,10,3978,2026-05-10
593,Tyler Schmidt,wernercharles@example.com,Phone,Port Harcourt,8,4800,2026-04-17
594,Teresa Williams,cynthia16@example.net,Monitor,Kano,5,4421,2024-11-23
595,Michelle Collins,tracy68@example.com,Mouse,Lagos,9,564,2025-05-22
596,Joseph Martinez,bboyd@example.org,Keyboard,Lagos,4,883,2025-06-12
597,Angela Welch,wagnerkeith@example.com,Printer,Port Harcourt,10,150,2026-05-14
598,Nicholas Goodwin,lauren50@example.net,Mouse,Abuja,1,3136,2025-02-15
599,Carl Moore,melissa84@example.net,Mouse,Lagos,7,1410,2024-09-05
600,Dr. Holly Smith DDS,smithapril@example.com,Tablet,Kano,3,4612,2025-10-20
601,Michael Rice,anthony55@example.org,Laptop,Port Harcourt,8,1445,2024-08-05
602,Sean Johnson,gregory41@example.org,Router,Lagos,5,4781,2024-12-25
603,Meghan Wyatt,turnerkathy@example.com,Printer,Lagos,10,4225,2024-11-15
604,Dennis Clark,laurenibarra@example.com,Tablet,Lagos,1,3412,2025-09-27
605,Jerry Martin,ramosmark@example.com,Phone,Kano,3,139,2026-04-27
606,Brian Sanders,stacybaker@example.net,Mouse,Ibadan,3,724,2025-05-28
607,Joe Williams,zmccarthy@example.net,Router,Lagos,7,4268,2026-04-12
608,Rebecca Olson DDS,rubenolsen@example.com,Tablet,Kano,5,3259,2024-07-31
609,Jeffrey Vega,brownjames@example.org,Laptop,Ibadan,5,4047,2025-12-06
610,William Berry,uramirez@example.com,Mouse,Kano,10,890,2025-10-22
611,Joshua Clark,lonnie80@example.org,Mouse,Ibadan,8,1147,2024-10-14
612,Brittney James,smithelizabeth@example.org,Phone,Ibadan,9,2597,2025-07-26
613,Michael Rodriguez,haleypatricia@example.org,Tablet,Port Harcourt,4,1173,2024-08-13
614,Kendra Ferguson,melindabell@example.com,Router,Abuja,3,258,2026-06-28
615,Stacy Herrera,michaelmullins@example.org,Monitor,Lagos,8,1505,2025-11-21
